pmid,pmcid,isopen,journal,date,year,month
6462542,,closed, Nurse Pract,1984-07-01,1984.0,7.0
6145025,,closed, Lancet,1984-06-16,1984.0,6.0
6478997,,closed, Doc Ophthalmol,1984-06-15,1984.0,6.0
24318778,,closed, J Chem Ecol,1984-06-01,1984.0,6.0
12339630,,closed, Draper Fund Rep,1984-06-01,1984.0,6.0
6747261,,closed, J Helminthol,1984-06-01,1984.0,6.0
6746270,,closed, Hastings Cent Rep,1984-06-01,1984.0,6.0
6734322,,closed, Child Dev,1984-06-01,1984.0,6.0
6732051,,closed, Am Rev Respir Dis,1984-06-01,1984.0,6.0
6610455,,closed, Br J Vener Dis,1984-06-01,1984.0,6.0
6545186,,closed, East Afr Med J,1984-06-01,1984.0,6.0
6519704,,closed, Indian J Med Res,1984-06-01,1984.0,6.0
6486943,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6486937,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6486929,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6486928,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6486926,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6486925,,closed, Ann Trop Med Parasitol,1984-06-01,1984.0,6.0
6482397,,closed, J Soc Psychol,1984-06-01,1984.0,6.0
6465536,,closed, Anat Rec,1984-06-01,1984.0,6.0
6730998,,closed, Acta Psychiatr Scand,1984-05-01,1984.0,5.0
6730997,,closed, Acta Psychiatr Scand,1984-05-01,1984.0,5.0
6595111,,closed, East Afr Med J,1984-05-01,1984.0,5.0
6510316,,closed, East Afr Med J,1984-05-01,1984.0,5.0
6379425,,closed, Monatsschr Kinderheilkd,1984-05-01,1984.0,5.0
6334602,,closed, East Afr Med J,1984-05-01,1984.0,5.0
6330162,,closed, J Clin Microbiol,1984-05-01,1984.0,5.0
6329010,,closed, Am J Trop Med Hyg,1984-05-01,1984.0,5.0
6143883,,closed, Lancet,1984-04-28,1984.0,4.0
28310754,,closed, Oecologia,1984-04-01,1984.0,4.0
6748133,,closed, J Trop Med Hyg,1984-04-01,1984.0,4.0
6729977,,closed, Trop Doct,1984-04-01,1984.0,4.0
6725302,,closed, J Biosoc Sci,1984-04-01,1984.0,4.0
6720335,,closed, Acta Psychiatr Scand,1984-04-01,1984.0,4.0
6611593,,closed, Sex Transm Dis,,,
6489238,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489236,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489233,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489231,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489228,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489227,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489226,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6489225,,closed, East Afr Med J,1984-04-01,1984.0,4.0
6428239,,closed, Am J Phys Anthropol,1984-04-01,1984.0,4.0
6376066,,closed, Early Hum Dev,1984-04-01,1984.0,4.0
6729988,,closed, Trop Geogr Med,1984-03-01,1984.0,3.0
6588616,,closed, Tandlaegebladet,1984-03-01,1984.0,3.0
6562275,,closed, Kans Nurse,1984-03-01,1984.0,3.0
6479078,,closed, East Afr Med J,1984-03-01,1984.0,3.0
6479077,,closed, East Afr Med J,1984-03-01,1984.0,3.0
6479071,,closed, East Afr Med J,1984-03-01,1984.0,3.0
6434284,,closed, East Afr Med J,1984-03-01,1984.0,3.0
6383776,,closed, East Afr Med J,1984-03-01,1984.0,3.0
6328709,,closed, Trop Geogr Med,1984-03-01,1984.0,3.0
6143485,,closed, Acta Trop,1984-03-01,1984.0,3.0
6141423,,closed, Lancet,1984-02-18,1984.0,2.0
17340270,,closed, Planta Med,1984-02-01,1984.0,2.0
6730002,,closed, Trop Anim Health Prod,1984-02-01,1984.0,2.0
6721614,,closed, Ann Trop Med Parasitol,1984-02-01,1984.0,2.0
6709396,,closed, Parasitology,1984-02-01,1984.0,2.0
6700304,,closed, Lakartidningen,1984-02-01,1984.0,2.0
6547039,,closed, Ann Trop Med Parasitol,1984-02-01,1984.0,2.0
6468324,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6468323,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6468319,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6468318,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6468317,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6381026,,closed, East Afr Med J,1984-02-01,1984.0,2.0
6199948,,closed, Acta Psychiatr Scand,1984-02-01,1984.0,2.0
6088210,,closed, East Afr Med J,1984-02-01,1984.0,2.0
28311389,,closed, Oecologia,1984-01-01,1984.0,1.0
28311388,,closed, Oecologia,1984-01-01,1984.0,1.0
21965953,,closed, Indian J Psychiatry,1984-01-01,1984.0,1.0
12341833,,closed, Int J Sociol Soc Policy,1984-01-01,1984.0,1.0
12340512,,closed, Z Wirtschgeogr,1984-01-01,1984.0,1.0
12340182,,closed, Afr J Sex Transmi Dis,,,
6745137,,closed, East Afr Med J,1984-01-01,1984.0,1.0
6745136,,closed, East Afr Med J,1984-01-01,1984.0,1.0
6729967,,closed, Trop Doct,1984-01-01,1984.0,1.0
6710563,,closed, Trans R Soc Trop Med Hyg,1984-01-01,1984.0,1.0
6703026,,closed, Am J Orthopsychiatry,1984-01-01,1984.0,1.0
6701563,,closed, Soc Sci Med,1984-01-01,1984.0,1.0
6584621,,closed, J Public Health Dent,,,
6545474,,closed, Soc Biol,,,
6537569,,closed, Public Health Rev,1984-01-01,1984.0,1.0
6536625,,closed, IARC Sci Publ,1984-01-01,1984.0,1.0
6536618,,closed, IARC Sci Publ,1984-01-01,1984.0,1.0
6533846,,closed, Trans R Soc Trop Med Hyg,1984-01-01,1984.0,1.0
6523155,,closed, Soc Sci Med,1984-01-01,1984.0,1.0
6502688,,closed, J Med Primatol,1984-01-01,1984.0,1.0
6464123,,closed, Trans R Soc Trop Med Hyg,1984-01-01,1984.0,1.0
6441371,,closed, Z Parasitenkd,1984-01-01,1984.0,1.0
6441259,,closed, Soc Sci Med,1984-01-01,1984.0,1.0
6439821,,closed, J Med Virol,1984-01-01,1984.0,1.0
6427933,,closed, Soc Sci Med,1984-01-01,1984.0,1.0
6386209,,closed, Bull World Health Organ,1984-01-01,1984.0,1.0
6385359,,closed, Trans R Soc Trop Med Hyg,1984-01-01,1984.0,1.0
6382622,,closed, Soc Sci Med,1984-01-01,1984.0,1.0
6335850,,closed, Bull World Health Organ,1984-01-01,1984.0,1.0
6335848,,closed, Bull World Health Organ,1984-01-01,1984.0,1.0
6335679,,closed, Bull World Health Organ,1984-01-01,1984.0,1.0
6319056,,closed, Clin Exp Immunol,1984-01-01,1984.0,1.0
6207099,,closed, Hum Hered,1984-01-01,1984.0,1.0
6204141,,closed, J Cardiovasc Pharmacol,1984-01-01,1984.0,1.0
6100287,,closed, IARC Sci Publ,1984-01-01,1984.0,1.0
6100272,,closed, IARC Sci Publ,1984-01-01,1984.0,1.0
6095497,,closed, Trans R Soc Trop Med Hyg,1984-01-01,1984.0,1.0
6093474,,closed, Adv Exp Med Biol,1984-01-01,1984.0,1.0
6317575,,closed, Int J Cancer,1983-12-15,1983.0,12.0
6560901,,closed, Sygeplejersken,1983-12-07,1983.0,12.0
6560900,,closed, Sygeplejersken,1983-12-07,1983.0,12.0
6139629,,closed, Lancet,1983-12-03,1983.0,12.0
12279694,,closed, IPPF Med Bull,1983-12-01,1983.0,12.0
12265932,,closed, Dev Dig,1983-12-01,1983.0,12.0
6680487,,closed, Tohoku J Exp Med,1983-12-01,1983.0,12.0
6676099,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6676097,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6676096,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6676093,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6676092,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6676091,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6674104,,closed, Hum Biol,1983-12-01,1983.0,12.0
6670114,,closed, Trop Geogr Med,1983-12-01,1983.0,12.0
6668879,,closed, Klin Monbl Augenheilkd,1983-12-01,1983.0,12.0
6660969,,closed, Ann Trop Med Parasitol,1983-12-01,1983.0,12.0
6660840,,closed, Anthropol Anz,1983-12-01,1983.0,12.0
6655290,,closed, J Infect Dis,1983-12-01,1983.0,12.0
6564285,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6564284,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6564283,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6564282,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6564281,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6564280,,closed, Kenya Nurs J,1983-12-01,1983.0,12.0
6233128,,closed, East Afr Med J,1983-12-01,1983.0,12.0
6200065,,closed, Ann Trop Paediatr,1983-12-01,1983.0,12.0
6142631,,closed, Acta Trop,1983-12-01,1983.0,12.0
6141655,,closed, Tropenmed Parasitol,1983-12-01,1983.0,12.0
6415397,,closed, MMWR Morb Mortal Wkly Rep,1983-11-25,1983.0,11.0
6649383,,closed, Vet Rec,1983-11-12,1983.0,11.0
6416407,,closed, Br Med J (Clin Res Ed),1983-11-05,1983.0,11.0
6556661,,closed, Nurs Mirror,1983-11-02,1983.0,11.0
6673850,,closed, Bull Soc Pathol Exot Filiales,1983-11-01,1983.0,11.0
6673849,,closed, Bull Soc Pathol Exot Filiales,1983-11-01,1983.0,11.0
6673480,,closed, Acta Paediatr Scand,1983-11-01,1983.0,11.0
6671437,,closed, East Afr Med J,1983-11-01,1983.0,11.0
6671435,,closed, East Afr Med J,1983-11-01,1983.0,11.0
6671433,,closed, East Afr Med J,1983-11-01,1983.0,11.0
6665099,,closed, Psychol Med,1983-11-01,1983.0,11.0
6651215,,closed, Ann Hum Biol,,,
6420854,,closed, Res Vet Sci,1983-11-01,1983.0,11.0
6420853,,closed, Res Vet Sci,1983-11-01,1983.0,11.0
6138558,,closed, Lancet,1983-10-29,1983.0,10.0
6620493,,closed, JAMA,1983-10-21,1983.0,10.0
28310535,,closed, Oecologia,1983-10-01,1983.0,10.0
12233464,,closed, J Contemp Afr Stud,,,
6689381,,closed, Sex Transm Dis,,,
6671432,,closed, East Afr Med J,1983-10-01,1983.0,10.0
6671431,,closed, East Afr Med J,1983-10-01,1983.0,10.0
6355315,,closed, J Infect Dis,1983-10-01,1983.0,10.0
6355314,,closed, J Infect Dis,1983-10-01,1983.0,10.0
6351957,,closed, Br J Vener Dis,1983-10-01,1983.0,10.0
6315815,,closed, J Hyg (Lond),1983-10-01,1983.0,10.0
6412061,,closed, MMWR Morb Mortal Wkly Rep,1983-09-30,1983.0,9.0
6604034,,closed, Int J Cancer,1983-09-15,1983.0,9.0
17736656,,closed, Science,1983-09-09,1983.0,9.0
6356572,,closed, Vet Rec,1983-09-03,1983.0,9.0
28310243,,closed, Oecologia,1983-09-01,1983.0,9.0
12340191,,closed, J Obstet Gynaecol East Cent Africa,1983-09-01,1983.0,9.0
12340189,,closed, J Obstet Gynaecol East Cent Africa,1983-09-01,1983.0,9.0
6653470,,closed, East Afr Med J,1983-09-01,1983.0,9.0
6653467,,closed, East Afr Med J,1983-09-01,1983.0,9.0
6653466,,closed, East Afr Med J,1983-09-01,1983.0,9.0
6649055,,closed, Trop Geogr Med,1983-09-01,1983.0,9.0
6629623,,closed, Int J Epidemiol,1983-09-01,1983.0,9.0
6582456,,closed, Odontostomatol Trop,1983-09-01,1983.0,9.0
6582454,,closed, Odontostomatol Trop,1983-09-01,1983.0,9.0
6582450,,closed, Odontostomatol Trop,1983-09-01,1983.0,9.0
6578827,,closed, Br J Addict,1983-09-01,1983.0,9.0
6414329,,closed, Anaesthesia,1983-09-01,1983.0,9.0
6411378,,closed, Carcinogenesis,1983-09-01,1983.0,9.0
6360651,,closed, East Afr Med J,1983-09-01,1983.0,9.0
6353957,,closed, Am J Trop Med Hyg,1983-09-01,1983.0,9.0
6353956,,closed, Am J Trop Med Hyg,1983-09-01,1983.0,9.0
6623872,,closed, Vet Rec,1983-08-13,1983.0,8.0
6633043,,closed, Lakartidningen,1983-08-10,1983.0,8.0
10262756,,closed, Health Values,,,
6612977,,closed, Vet Rec,1983-08-06,1983.0,8.0
25024140,,closed, Oecologia,1983-08-01,1983.0,8.0
6685462,,closed, Ann Trop Med Parasitol,1983-08-01,1983.0,8.0
6653462,,closed, East Afr Med J,1983-08-01,1983.0,8.0
6653461,,closed, East Afr Med J,1983-08-01,1983.0,8.0
6653457,,closed, East Afr Med J,1983-08-01,1983.0,8.0
6623649,,closed, Trop Anim Health Prod,1983-08-01,1983.0,8.0
6623648,,closed, Trop Anim Health Prod,1983-08-01,1983.0,8.0
6623647,,closed, Trop Anim Health Prod,1983-08-01,1983.0,8.0
6623645,,closed, Trop Anim Health Prod,1983-08-01,1983.0,8.0
6579600,,closed, Scand J Dent Res,1983-08-01,1983.0,8.0
6414307,,closed, Am J Phys Anthropol,1983-08-01,1983.0,8.0
6354497,,closed, Bull Soc Pathol Exot Filiales,,,
6317333,,closed, East Afr Med J,1983-08-01,1983.0,8.0
6139513,,closed, J Ethnopharmacol,1983-08-01,1983.0,8.0
12339417,,closed, Tiers Monde,,,
12265825,,closed, Afr Popul Newsl,,,
12265824,,closed, Afr Popul Newsl,,,
6882623,,closed, Br J Clin Pharmacol,1983-07-01,1983.0,7.0
6879701,,closed, Trop Doct,1983-07-01,1983.0,7.0
6879694,,closed, Trop Doct,1983-07-01,1983.0,7.0
6641557,,closed, East Afr Med J,1983-07-01,1983.0,7.0
6635447,,closed, Rev Infect Dis,,,
6558255,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558254,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558253,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558252,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558251,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558250,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6558249,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6409952,,closed, J Am Dent Assoc,1983-07-01,1983.0,7.0
6361353,,closed, Kenya Nurs J,1983-07-01,1983.0,7.0
6309993,,closed, J Infect Dis,1983-07-01,1983.0,7.0
28310337,,closed, Oecologia,1983-06-01,1983.0,6.0
20958538,,closed, Disasters,1983-06-01,1983.0,6.0
12338967,,closed, Dev Commun Rep,1983-06-01,1983.0,6.0
6673962,,closed, East Afr Med J,1983-06-01,1983.0,6.0
6673961,,closed, East Afr Med J,1983-06-01,1983.0,6.0
6673955,,closed, East Afr Med J,1983-06-01,1983.0,6.0
6612786,,closed, Trop Geogr Med,1983-06-01,1983.0,6.0
6612779,,closed, Trop Geogr Med,1983-06-01,1983.0,6.0
6609061,,closed, East Afr Med J,1983-06-01,1983.0,6.0
6410923,,closed, Am J Phys Anthropol,1983-06-01,1983.0,6.0
6405973,,closed, Br J Vener Dis,1983-06-01,1983.0,6.0
6405609,,closed, Am J Clin Nutr,1983-06-01,1983.0,6.0
6370657,,closed, East Afr Med J,1983-06-01,1983.0,6.0
6304740,,closed, Proc Natl Acad Sci U S A,1983-06-01,1983.0,6.0
6133773,,closed, Exp Parasitol,1983-06-01,1983.0,6.0
6346660,,closed, Vet Rec,1983-05-14,1983.0,5.0
6865732,,closed, Med Welt,1983-05-13,1983.0,5.0
6889126,,closed, Nord Vet Med,,,
6889125,,closed, Nord Vet Med,,,
6878650,,closed, Radiography,1983-05-01,1983.0,5.0
6869512,,closed, Am J Phys Anthropol,1983-05-01,1983.0,5.0
6667642,,closed, East Afr Med J,1983-05-01,1983.0,5.0
6667640,,closed, East Afr Med J,1983-05-01,1983.0,5.0
6667638,,closed, East Afr Med J,1983-05-01,1983.0,5.0
6667637,,closed, East Afr Med J,1983-05-01,1983.0,5.0
6603039,,closed, Trop Anim Health Prod,1983-05-01,1983.0,5.0
6306046,,closed, J Clin Microbiol,1983-05-01,1983.0,5.0
6306815,,closed, Sem Hop,1983-04-28,1983.0,4.0
6132181,,closed, Lancet,1983-04-16,1983.0,4.0
17404927,,closed, Planta Med,1983-04-01,1983.0,4.0
12280108,,closed, WIN News,,,
6887316,,closed, J Trop Med Hyg,1983-04-01,1983.0,4.0
6882066,,closed, Ann Trop Med Parasitol,1983-04-01,1983.0,4.0
6628295,,closed, East Afr Med J,1983-04-01,1983.0,4.0
6628294,,closed, East Afr Med J,1983-04-01,1983.0,4.0
6556074,,closed, Bull Narc,,,
6406968,,closed, Parasitology,1983-04-01,1983.0,4.0
6226518,,closed, East Afr Med J,1983-04-01,1983.0,4.0
6337810,,closed, Dtsch Med Wochenschr,1983-03-04,1983.0,3.0
28310172,,closed, Oecologia,1983-03-01,1983.0,3.0
24258831,,closed, Environ Monit Assess,1983-03-01,1983.0,3.0
12267056,,closed, J Obstet Gynaecol East Cent Africa,1983-03-01,1983.0,3.0
12267055,,closed, J Obstet Gynaecol East Cent Africa,1983-03-01,1983.0,3.0
12267054,,closed, J Obstet Gynaecol East Cent Africa,1983-03-01,1983.0,3.0
6858711,,closed, Acta Psychiatr Scand,1983-03-01,1983.0,3.0
6846508,,closed, Am J Phys Anthropol,1983-03-01,1983.0,3.0
6837848,,closed, Am J Trop Med Hyg,1983-03-01,1983.0,3.0
6684336,,closed, Trop Geogr Med,1983-03-01,1983.0,3.0
6617555,,closed, East Afr Med J,1983-03-01,1983.0,3.0
6617554,,closed, East Afr Med J,1983-03-01,1983.0,3.0
6617553,,closed, East Afr Med J,1983-03-01,1983.0,3.0
6575373,,closed, Odontostomatol Trop,1983-03-01,1983.0,3.0
6575372,,closed, Odontostomatol Trop,1983-03-01,1983.0,3.0
6347413,,closed, Bull Soc Pathol Exot Filiales,,,
6404044,,closed, Vet Rec,1983-02-26,1983.0,2.0
6340188,,closed, Schweiz Med Wochenschr,1983-02-19,1983.0,2.0
6340187,,closed, Schweiz Med Wochenschr,1983-02-19,1983.0,2.0
10260841,,closed, Health Values,,,
6405221,,closed, MMW Munch Med Wochenschr,1983-02-04,1983.0,2.0
6550310,,closed, Nurs Times,,,
6882057,,closed, Ann Trop Med Parasitol,1983-02-01,1983.0,2.0
6850816,,closed, Cent Afr J Med,1983-02-01,1983.0,2.0
6845923,,closed, Zentralbl Veterinarmed B,1983-02-01,1983.0,2.0
6843960,,closed, Ophthalmic Surg,1983-02-01,1983.0,2.0
6839538,,closed, Clin Exp Immunol,1983-02-01,1983.0,2.0
6836664,,closed, Stud Fam Plann,1983-02-01,1983.0,2.0
6617549,,closed, East Afr Med J,1983-02-01,1983.0,2.0
6617548,,closed, East Afr Med J,1983-02-01,1983.0,2.0
6617545,,closed, East Afr Med J,1983-02-01,1983.0,2.0
6550680,,closed, J Sch Health,1983-02-01,1983.0,2.0
6342241,,closed, Trop Anim Health Prod,1983-02-01,1983.0,2.0
6130246,,closed, Lancet,1983-01-29,1983.0,1.0
17815303,,closed, Science,1983-01-28,1983.0,1.0
6551119,,closed, Vardfacket,1983-01-13,1983.0,1.0
6572053,,closed, Br Dent J,1983-01-08,1983.0,1.0
20841128,,closed, Int Q Community Health Educ,1983-01-01,1983.0,1.0
12313408,,closed, China Popul Newsl,1983-01-01,1983.0,1.0
12313234,,closed, Stud Comp Int Dev,,,
12279734,,closed, UFSI Rep,1983-01-01,1983.0,1.0
12265691,,closed, Africa (Lond),1983-01-01,1983.0,1.0
12265377,,closed, Afr Popul Newsl,,,
6884938,,closed, Fortschr Ophthalmol,1983-01-01,1983.0,1.0
6880140,,closed, Vox Sang,1983-01-01,1983.0,1.0
6868097,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6858308,,closed, Z Morphol Anthropol,1983-01-01,1983.0,1.0
6837099,,closed, Z Parasitenkd,1983-01-01,1983.0,1.0
6836731,,closed, Trop Doct,1983-01-01,1983.0,1.0
6836172,,closed, Res Vet Sci,1983-01-01,1983.0,1.0
6679363,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6679356,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6665847,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6665828,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6648606,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648605,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648602,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648601,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648600,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648594,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648593,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6648592,,closed, Soc Sci Med,1983-01-01,1983.0,1.0
6636289,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6636271,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6628532,,closed, Eur J Clin Pharmacol,1983-01-01,1983.0,1.0
6628290,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6628287,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6628286,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6628284,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6628283,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6628282,,closed, East Afr Med J,1983-01-01,1983.0,1.0
6627909,,closed, Comp Immunol Microbiol Infect Dis,1983-01-01,1983.0,1.0
6623595,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6623592,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6423470,,closed, Folia Primatol (Basel),1983-01-01,1983.0,1.0
6419422,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6402335,,closed, Comp Immunol Microbiol Infect Dis,1983-01-01,1983.0,1.0
6370484,,closed, Bull World Health Organ,1983-01-01,1983.0,1.0
6362122,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6353690,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6344365,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6340196,,closed, Scott Med J,1983-01-01,1983.0,1.0
6320506,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6318408,,closed, Trans R Soc Trop Med Hyg,1983-01-01,1983.0,1.0
6314945,,closed, Arkh Patol,1983-01-01,1983.0,1.0
6200457,,closed, Hemoglobin,1983-01-01,1983.0,1.0
6755252,,closed, N Engl J Med,1982-12-16,1982.0,12.0
6216940,,closed, Br Med J (Clin Res Ed),1982-12-11,1982.0,12.0
6761610,,closed, N Z Med J,1982-12-08,1982.0,12.0
24270657,,closed, Theor Appl Genet,1982-12-01,1982.0,12.0
12314431,,closed, PIDSA Abstr,1982-12-01,1982.0,12.0
12313677,,closed, J Obstet Gynaecol East Cent Africa,1982-12-01,1982.0,12.0
12313676,,closed, J Obstet Gynaecol East Cent Africa,1982-12-01,1982.0,12.0
12313674,,closed, J Obstet Gynaecol East Cent Africa,1982-12-01,1982.0,12.0
12313673,,closed, J Obstet Gynaecol East Cent Africa,1982-12-01,1982.0,12.0
7184760,,closed, East Afr Med J,1982-12-01,1982.0,12.0
7184757,,closed, East Afr Med J,1982-12-01,1982.0,12.0
6961385,,closed, Odontostomatol Trop,1982-12-01,1982.0,12.0
6961383,,closed, Odontostomatol Trop,1982-12-01,1982.0,12.0
6219071,,closed, Int J Parasitol,1982-12-01,1982.0,12.0
7157610,,closed, Vet Rec,1982-11-27,1982.0,11.0
28311240,,closed, Oecologia,1982-11-01,1982.0,11.0
12266755,,closed, Int Labour Rev,,,
7184751,,closed, East Afr Med J,1982-11-01,1982.0,11.0
7184749,,closed, East Afr Med J,1982-11-01,1982.0,11.0
7158664,,closed, Am J Phys Anthropol,1982-11-01,1982.0,11.0
6818649,,closed, Res Vet Sci,1982-11-01,1982.0,11.0
6764198,,closed, East Afr Med J,1982-11-01,1982.0,11.0
6926246,,closed, Sygeplejersken,1982-10-07,1982.0,10.0
7147648,,closed, Vet Rec,1982-10-02,1982.0,10.0
28309906,,closed, Oecologia,1982-10-01,1982.0,10.0
7185560,,closed, East Afr Med J,1982-10-01,1982.0,10.0
7185558,,closed, East Afr Med J,1982-10-01,1982.0,10.0
7179457,,closed, Trop Doct,1982-10-01,1982.0,10.0
7179442,,closed, Trop Doct,1982-10-01,1982.0,10.0
7154223,,closed, J Wildl Dis,1982-10-01,1982.0,10.0
7153323,,closed, J Clin Microbiol,1982-10-01,1982.0,10.0
7141123,,closed, Dev Med Child Neurol,1982-10-01,1982.0,10.0
6892236,,closed, East Afr Med J,1982-10-01,1982.0,10.0
6764400,,closed, East Afr Med J,1982-10-01,1982.0,10.0
6298111,,closed, Indian Pediatr,1982-10-01,1982.0,10.0
6136401,,closed, East Afr Med J,1982-10-01,1982.0,10.0
6923261,,closed, Nurs Times,,,
6957231,,closed, Br Dent J,1982-09-07,1982.0,9.0
6125676,,closed, Lancet,1982-09-04,1982.0,9.0
24413962,,closed, J Chem Ecol,1982-09-01,1982.0,9.0
12178558,,closed, J Geog,,,
7173834,,closed, Hum Biol,1982-09-01,1982.0,9.0
7169025,,closed, East Afr Med J,1982-09-01,1982.0,9.0
7151145,,closed, Cent Afr J Med,1982-09-01,1982.0,9.0
7136839,,closed, Acta Psychiatr Scand,1982-09-01,1982.0,9.0
7126489,,closed, Br J Med Psychol,1982-09-01,1982.0,9.0
7113957,,closed, Am J Clin Nutr,1982-09-01,1982.0,9.0
6751110,,closed, Am J Trop Med Hyg,1982-09-01,1982.0,9.0
6923634,,closed, Sygeplejersken,1982-08-25,1982.0,8.0
17772319,,closed, Science,1982-08-20,1982.0,8.0
6923618,,closed, Sygeplejersken,1982-08-04,1982.0,8.0
7173085,,closed, East Afr Med J,1982-08-01,1982.0,8.0
7173084,,closed, East Afr Med J,1982-08-01,1982.0,8.0
7149836,,closed, Ann Trop Med Parasitol,1982-08-01,1982.0,8.0
7149835,,closed, Ann Trop Med Parasitol,1982-08-01,1982.0,8.0
7136837,,closed, Acta Psychiatr Scand,1982-08-01,1982.0,8.0
6890580,,closed, J Trop Med Hyg,1982-08-01,1982.0,8.0
6808058,,closed, J Hyg (Lond),1982-08-01,1982.0,8.0
6123900,,closed, Lancet,1982-07-24,1982.0,7.0
10256869,,closed, World Hosp,1982-08-01,1982.0,8.0
12279355,,closed, Afr Popul Newsl,,,
7160330,,closed, East Afr Med J,1982-07-01,1982.0,7.0
7160322,,closed, East Afr Med J,1982-07-01,1982.0,7.0
7091036,,closed, Am J Clin Nutr,1982-07-01,1982.0,7.0
6761101,,closed, East Afr Med J,1982-07-01,1982.0,7.0
6289405,,closed, Rev Infect Dis,,,
6123648,,closed, Lancet,1982-06-12,1982.0,6.0
28311742,,closed, Oecologia,1982-06-01,1982.0,6.0
12313672,,closed, J Obstet Gynaecol East Cent Africa,1982-06-01,1982.0,6.0
12313671,,closed, J Obstet Gynaecol East Cent Africa,1982-06-01,1982.0,6.0
12313670,,closed, J Obstet Gynaecol East Cent Africa,1982-06-01,1982.0,6.0
12313669,,closed, J Obstet Gynaecol East Cent Africa,1982-06-01,1982.0,6.0
12313667,,closed, J Obstet Gynaecol East Cent Africa,1982-06-01,1982.0,6.0
7173080,,closed, East Afr Med J,1982-06-01,1982.0,6.0
7173079,,closed, East Afr Med J,1982-06-01,1982.0,6.0
7173074,,closed, East Afr Med J,1982-06-01,1982.0,6.0
7123653,,closed, Trop Geogr Med,1982-06-01,1982.0,6.0
