pmid,pmcid,isopen,journal,date,year,month
16619602,,closed, J Med Entomol,2006-03-01,2006.0,3.0
16619599,,closed, J Med Entomol,2006-03-01,2006.0,3.0
16617066,,closed, J Antimicrob Chemother,2006-06-01,2006.0,6.0
16615844,,closed, Afr Health Sci,2005-12-01,2005.0,12.0
16615820,,closed, Afr Health Sci,2006-03-01,2006.0,3.0
16611436,,closed, Trop Doct,2006-04-01,2006.0,4.0
16611313,PMC4394356,open, Br J Haematol,2006-04-01,2006.0,4.0
16608498,PMC1450340,open, Med Vet Entomol,2006-03-01,2006.0,3.0
16606986,,closed, Am J Trop Med Hyg,2006-04-01,2006.0,4.0
16606466,PMC1482308,open, BMC Med Inform Decis Mak,2006-04-10,2006.0,4.0
16605300,PMC1435778,open, PLoS Med,2006-05-01,2006.0,5.0
16603057,PMC1468418,open, AIDS Res Ther,2006-04-07,2006.0,4.0
16600240,,closed, Int J Parasitol,2006-07-01,2006.0,7.0
16596354,,closed, Exp Appl Acarol,2006-01-01,2006.0,1.0
16585646,,closed, J Med Microbiol,2006-05-01,2006.0,5.0
16582116,,closed, Obstet Gynecol,2006-04-01,2006.0,4.0
16581755,PMC2593069,open, Sex Transm Infect,2006-04-01,2006.0,4.0
16575727,,closed, Clin Infect Dis,2006-04-15,2006.0,4.0
16563851,,closed, Health Place,2007-03-01,2007.0,3.0
16563632,,closed, Vet Parasitol,2006-06-15,2006.0,6.0
16563386,,closed, Exp Parasitol,2006-08-01,2006.0,8.0
16562730,,closed, Onderstepoort J Vet Res,2005-12-01,2005.0,12.0
16553926,,closed, Trop Med Int Health,2006-04-01,2006.0,4.0
16553922,,closed, Trop Med Int Health,2006-04-01,2006.0,4.0
16551548,,closed, Insect Biochem Mol Biol,2006-04-01,2006.0,4.0
16551482,,closed, Prev Vet Med,2006-07-17,2006.0,7.0
16547451,,closed, Sex Transm Dis,2006-06-01,2006.0,6.0
16543193,,closed, Isotopes Environ Health Stud,2005-12-01,2005.0,12.0
16530996,,closed, J Ethnopharmacol,2006-07-19,2006.0,7.0
16525094,,closed, Am J Trop Med Hyg,2006-03-01,2006.0,3.0
16524603,,closed, Phytochemistry,2006-04-01,2006.0,4.0
16512063,,closed, World Hosp Health Serv,2005-01-01,2005.0,1.0
16511422,,closed, AIDS,2006-01-09,2006.0,1.0
16511385,,closed, Pediatr Infect Dis J,2006-03-01,2006.0,3.0
16503770,,closed, J Ocul Pharmacol Ther,2006-02-01,2006.0,2.0
16503469,,closed, Lancet,2006-02-25,2006.0,2.0
16492763,PMC1413922,open, Proc Natl Acad Sci U S A,2006-02-28,2006.0,2.0
16492712,,closed, Int J Epidemiol,2006-06-01,2006.0,6.0
16492605,,closed, J Sports Sci,2006-04-01,2006.0,4.0
16492357,,closed, Ann Trop Med Parasitol,2006-03-01,2006.0,3.0
16491458,,closed, Planta Med,2006-02-01,2006.0,2.0
16491301,,closed, Eur J Clin Microbiol Infect Dis,2006-02-01,2006.0,2.0
16490968,,closed, Dermatology,2006-01-01,2006.0,1.0
16483619,,closed, Phytochemistry,2006-05-01,2006.0,5.0
16483423,,closed, Trop Doct,2006-01-01,2006.0,1.0
16480523,PMC1420309,open, Malar J,2006-02-16,2006.0,2.0
16474068,UKMS35893,open, Am J Trop Med Hyg,2006-02-01,2006.0,2.0
16473125,,closed, Lancet,2006-02-11,2006.0,2.0
16465740,,closed, J Med Entomol,2005-11-01,2005.0,11.0
16465737,,closed, J Med Entomol,2005-11-01,2005.0,11.0
16463755,,closed, East Afr Med J,2005-11-01,2005.0,11.0
16463754,,closed, East Afr Med J,2005-11-01,2005.0,11.0
16463753,,closed, East Afr Med J,2005-11-01,2005.0,11.0
16463750,,closed, East Afr Med J,2005-11-01,2005.0,11.0
16463747,,closed, East Afr Med J,2005-11-01,2005.0,11.0
16457769,,closed, Acta Trop,2006-03-01,2006.0,3.0
16457724,PMC1409792,open, Malar J,2006-02-03,2006.0,2.0
16451723,PMC1409767,open, J Ethnobiol Ethnomed,2006-02-01,2006.0,2.0
16451716,PMC1397805,open, J Ethnobiol Ethnomed,2006-02-01,2006.0,2.0
16451343,PMC2912494,open, Trop Med Int Health,2006-02-01,2006.0,2.0
16450684,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450682,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450681,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450680,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450679,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450678,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450677,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450676,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16450675,,closed, East Afr Med J,2005-10-01,2005.0,10.0
16442537,,closed, Int J Parasitol,2006-03-01,2006.0,3.0
16441906,,closed, Bull Entomol Res,2006-02-01,2006.0,2.0
16438676,,closed, Parasite Immunol,,,
16436216,PMC1363723,open, Malar J,2006-01-26,2006.0,1.0
16425489,,closed, Bioethics,2005-10-01,2005.0,10.0
16420262,,closed, J Anim Breed Genet,2006-02-01,2006.0,2.0
16420252,,closed, HIV Med,2006-03-01,2006.0,3.0
16419263,,closed, J Acquir Immune Defic Syndr,2004-10-01,2004.0,10.0
16413858,,closed, Lancet,2006-01-14,2006.0,1.0
16407348,,closed, Am J Trop Med Hyg,2006-01-01,2006.0,1.0
16407346,,closed, Am J Trop Med Hyg,2006-01-01,2006.0,1.0
16407345,,closed, Am J Trop Med Hyg,2006-01-01,2006.0,1.0
16406684,,closed, Parasitol Int,2006-01-01,2006.0,1.0
16404497,,closed, Clin Rheumatol,2006-07-01,2006.0,7.0
16388879,,closed, Vaccine,2007-01-02,2007.0,1.0
16369445,,closed, MedGenMed,2005-06-13,2005.0,6.0
16369289,,closed, MedGenMed,2005-07-13,2005.0,7.0
16358509,,closed, Rev Sci Tech,2005-08-01,2005.0,8.0
16354829,,closed, Am J Trop Med Hyg,2005-12-01,2005.0,12.0
16343181,,closed, Int J Gynecol Cancer,,,
16336699,,closed, Bull Entomol Res,2005-12-01,2005.0,12.0
16336645,PMC1326205,open, Malar J,2005-12-07,2005.0,12.0
16336288,PMC3521059,open, J Clin Pharm Ther,2005-12-01,2005.0,12.0
16332132,,closed, J Agric Food Chem,2005-12-14,2005.0,12.0
16326798,PMC2082712,open, Arch Dis Child,2006-02-01,2006.0,2.0
16318698,,closed, Emerg Infect Dis,2005-10-01,2005.0,10.0
16313694,,closed, Proc Nutr Soc,2005-11-01,2005.0,11.0
16304585,,closed, Eye (Lond),2005-10-01,2005.0,10.0
16303258,,closed, Gene,2006-01-17,2006.0,1.0
16297841,,closed, Lancet Neurol,2005-12-01,2005.0,12.0
16289602,,closed, J Ethnopharmacol,2006-01-03,2006.0,1.0
16289157,,closed, Res Vet Sci,2006-08-01,2006.0,8.0
16288410,PMC2727463,open, Clin Infect Dis,2005-12-15,2005.0,12.0
16282296,,closed, Am J Trop Med Hyg,2005-11-01,2005.0,11.0
16277654,PMC1308855,open, Malar J,2005-11-08,2005.0,11.0
16274737,,closed, Gynecol Oncol,2006-02-01,2006.0,2.0
16273411,,closed, Arch Gynecol Obstet,2006-02-01,2006.0,2.0
16263438,,closed, Paediatr Respir Rev,2000-03-01,2000.0,3.0
16262738,,closed, Trop Med Int Health,2005-11-01,2005.0,11.0
16262736,,closed, Trop Med Int Health,2005-11-01,2005.0,11.0
16261923,,closed, East Afr Med J,2005-08-01,2005.0,8.0
16261920,,closed, East Afr Med J,2005-08-01,2005.0,8.0
16261919,,closed, East Afr Med J,2005-08-01,2005.0,8.0
16261918,,closed, East Afr Med J,2005-08-01,2005.0,8.0
16261917,,closed, East Afr Med J,2005-08-01,2005.0,8.0
16258963,,closed, Dev Dyn,2006-01-01,2006.0,1.0
16257025,PMC2719867,open, Trans R Soc Trop Med Hyg,2006-05-01,2006.0,5.0
16249710,,closed, J Acquir Immune Defic Syndr,2005-11-01,2005.0,11.0
16248222,,closed, Trop Anim Health Prod,2005-08-01,2005.0,8.0
16248218,,closed, Trop Anim Health Prod,2005-08-01,2005.0,8.0
16229773,,closed, Emerg Infect Dis,2005-09-01,2005.0,9.0
16227994,PMC3521056,open, Nat Genet,2005-11-01,2005.0,11.0
16225898,,closed, Trans R Soc Trop Med Hyg,2006-01-01,2006.0,1.0
16218806,,closed, AIDS Res Hum Retroviruses,2005-09-01,2005.0,9.0
16214191,,closed, Trans R Soc Trop Med Hyg,2006-04-01,2006.0,4.0
16210483,PMC1247825,open, Clin Diagn Lab Immunol,2005-10-01,2005.0,10.0
16199384,,closed, J Health Commun,,,
16198525,,closed, J Ethnopharmacol,2006-02-20,2006.0,2.0
16198524,,closed, J Ethnopharmacol,2006-03-08,2006.0,3.0
16196332,,closed, Opt Lett,2005-09-15,2005.0,9.0
16195289,PMC1239975,open, BMJ,2005-10-01,2005.0,10.0
16194523,PMC2697229,open, Genet Sel Evol,,,
16186131,PMC1236717,open, Nucleic Acids Res,2005-09-25,2005.0,9.0
16175786,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175785,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175783,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175782,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175781,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175779,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175777,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16175776,,closed, East Afr Med J,2005-06-01,2005.0,6.0
16174532,,closed, Placenta,,,
16167757,,closed, East Afr Med J,2003-07-01,2003.0,7.0
16167751,,closed, East Afr Med J,2003-07-01,2003.0,7.0
16167743,,closed, East Afr Med J,2003-05-01,2003.0,5.0
16167742,,closed, East Afr Med J,2003-05-01,2003.0,5.0
16167738,,closed, East Afr Med J,2003-05-01,2003.0,5.0
16167724,,closed, East Afr Med J,2003-02-01,2003.0,2.0
16167723,,closed, East Afr Med J,2003-02-01,2003.0,2.0
16167721,,closed, East Afr Med J,2003-02-01,2003.0,2.0
16167717,,closed, East Afr Med J,2003-02-01,2003.0,2.0
16167715,,closed, East Afr Med J,2005-07-01,2005.0,7.0
16167713,,closed, East Afr Med J,2005-07-01,2005.0,7.0
16167712,,closed, East Afr Med J,2005-07-01,2005.0,7.0
16167709,,closed, East Afr Med J,2005-07-01,2005.0,7.0
16167706,,closed, East Afr Med J,2005-07-01,2005.0,7.0
16167682,,closed, East Afr Med J,2004-06-01,2004.0,6.0
16167681,,closed, East Afr Med J,2004-06-01,2004.0,6.0
16167680,,closed, East Afr Med J,2004-06-01,2004.0,6.0
16167679,,closed, East Afr Med J,2004-06-01,2004.0,6.0
16167675,,closed, East Afr Med J,2004-06-01,2004.0,6.0
16164011,,closed, Anim Health Res Rev,2005-06-01,2005.0,6.0
16138849,,closed, Parasite Immunol,,,
16130467,,closed, J Anim Breed Genet,2005-06-01,2005.0,6.0
16127035,PMC1195384,open, Antimicrob Agents Chemother,2005-09-01,2005.0,9.0
16126805,,closed, J Trop Pediatr,2006-08-01,2006.0,8.0
16122108,,closed, East Afr Med J,2005-01-01,2005.0,1.0
16122107,,closed, East Afr Med J,2005-01-01,2005.0,1.0
16122096,,closed, East Afr Med J,2005-02-01,2005.0,2.0
16122093,,closed, East Afr Med J,2005-02-01,2005.0,2.0
16122090,,closed, East Afr Med J,2005-04-01,2005.0,4.0
16122087,,closed, East Afr Med J,2005-04-01,2005.0,4.0
16122083,,closed, East Afr Med J,2005-04-01,2005.0,4.0
16122082,,closed, East Afr Med J,2005-04-01,2005.0,4.0
16122078,,closed, East Afr Med J,2005-03-01,2005.0,3.0
16122077,,closed, East Afr Med J,2005-03-01,2005.0,3.0
16122074,,closed, East Afr Med J,2005-03-01,2005.0,3.0
16122073,,closed, East Afr Med J,2005-03-01,2005.0,3.0
16122072,,closed, East Afr Med J,2005-03-01,2005.0,3.0
16119759,,closed, East Afr Med J,2005-05-01,2005.0,5.0
16119758,,closed, East Afr Med J,2005-05-01,2005.0,5.0
16112623,,closed, J Chromatogr B Analyt Technol Biomed Life Sci,2005-09-25,2005.0,9.0
16105341,,closed, Trop Doct,2005-07-01,2005.0,7.0
16103604,,closed, Am J Trop Med Hyg,2005-08-01,2005.0,8.0
16101601,,closed, BJOG,2005-09-01,2005.0,9.0
16097328,,closed, Bull Environ Contam Toxicol,2005-05-01,2005.0,5.0
16094220,,closed, Pediatr Infect Dis J,2005-08-01,2005.0,8.0
16082922,,closed, Exp Appl Acarol,2005-01-01,2005.0,1.0
16081449,PMC1183138,open, BMJ,2005-08-06,2005.0,8.0
16077053,,closed, JAMA,2005-08-03,2005.0,8.0
16076385,PMC1190182,open, BMC Med Inform Decis Mak,2005-08-02,2005.0,8.0
16075565,,closed, Food Nutr Bull,2005-06-01,2005.0,6.0
16061190,,closed, Acta Trop,2005-10-01,2005.0,10.0
16053651,,closed, Rev Panam Salud Publica,,,
16050507,,closed, Epidemiol Infect,2005-08-01,2005.0,8.0
16047819,,closed, Rev Bras Enferm,,,
16043269,PMC3382083,open, Vaccine,2005-09-07,2005.0,9.0
16042815,PMC1182389,open, Malar J,2005-07-26,2005.0,7.0
16042256,,closed, Water Sci Technol,2005-01-01,2005.0,1.0
16041768,,closed, Phytother Res,2005-04-01,2005.0,4.0
16033433,,closed, Insect Mol Biol,2005-08-01,2005.0,8.0
16022854,,closed, Contraception,2005-08-01,2005.0,8.0
16018957,,closed, Acta Trop,2005-09-01,2005.0,9.0
16018802,PMC1200563,open, Kinetoplastid Biol Dis,2005-07-14,2005.0,7.0
16014852,,closed, Am J Trop Med Hyg,2005-07-01,2005.0,7.0
16007937,,closed, Water Sci Technol,2005-01-01,2005.0,1.0
16007927,,closed, Water Sci Technol,2005-01-01,2005.0,1.0
16006224,,closed, Afr Health Sci,2005-06-01,2005.0,6.0
16005781,,closed, Soc Sci Med,2005-10-01,2005.0,10.0
16000345,,closed, J Trop Pediatr,2005-10-01,2005.0,10.0
15991707,,closed, Onderstepoort J Vet Res,2005-03-01,2005.0,3.0
15991702,,closed, Onderstepoort J Vet Res,2005-03-01,2005.0,3.0
15991701,,closed, Onderstepoort J Vet Res,2005-03-01,2005.0,3.0
15985502,,closed, J Trop Pediatr,2005-08-01,2005.0,8.0
15983739,,closed, Mycopathologia,2005-06-01,2005.0,6.0
15980390,PMC1168672,open, Antimicrob Agents Chemother,2005-07-01,2005.0,7.0
15979937,,closed, Int J Med Inform,2005-09-01,2005.0,9.0
15978130,PMC1183232,open, Int J Equity Health,2005-06-24,2005.0,6.0
15970642,,closed, Int Arch Allergy Immunol,2005-08-01,2005.0,8.0
15967723,,closed, Trends Parasitol,2005-08-01,2005.0,8.0
15967591,,closed, Fitoterapia,2005-07-01,2005.0,7.0
15967559,,closed, Soc Sci Med,2005-10-01,2005.0,10.0
15962770,,closed, J Med Entomol,2005-05-01,2005.0,5.0
15960711,,closed, Trop Med Int Health,2005-07-01,2005.0,7.0
15956557,PMC1143755,open, J Virol,2005-07-01,2005.0,7.0
15954678,,closed, Int J Aging Hum Dev,2005-01-01,2005.0,1.0
15949192,,closed, Ann Trop Med Parasitol,2005-06-01,2005.0,6.0
15942909,PMC3545189,open, J Infect Dis,2005-07-01,2005.0,7.0
15941419,PMC3191364,open, Trop Med Int Health,2005-06-01,2005.0,6.0
15941415,PMC3521057,open, Trop Med Int Health,2005-06-01,2005.0,6.0
15938515,,closed, Parasitology,2004-01-01,2004.0,1.0
15938178,,closed, Reprod Health Matters,2004-11-01,2004.0,11.0
15936248,PMC2720531,open, Trends Parasitol,2005-07-01,2005.0,7.0
15934634,,closed, Trop Anim Health Prod,2005-05-01,2005.0,5.0
15934633,,closed, Trop Anim Health Prod,2005-05-01,2005.0,5.0
15922251,PMC2720520,open, Trends Parasitol,2005-06-01,2005.0,6.0
15916466,PMC1140945,open, PLoS Med,2005-05-01,2005.0,5.0
15914243,,closed, Chemosphere,2005-07-01,2005.0,7.0
15914101,,closed, J Chromatogr B Analyt Technol Biomed Life Sci,2005-07-05,2005.0,7.0
15905304,,closed, J Antimicrob Chemother,2005-07-01,2005.0,7.0
15901098,,closed, Environ Biosafety Res,,,
15895272,,closed, Anat Embryol (Berl),2005-06-01,2005.0,6.0
15893620,,closed, Vaccine,2005-05-31,2005.0,5.0
15893257,,closed, Int J Med Inform,2005-06-01,2005.0,6.0
15893058,,closed, Soc Sci Med,2005-07-01,2005.0,7.0
15891134,,closed, Am J Trop Med Hyg,2005-05-01,2005.0,5.0
15885914,,closed, Vet Parasitol,2005-06-30,2005.0,6.0
15884592,,closed, Rev Sci Tech,2003-08-01,2003.0,8.0
15884291,,closed, East Afr Med J,2004-04-01,2004.0,4.0
15884289,,closed, East Afr Med J,2004-04-01,2004.0,4.0
15884283,,closed, East Afr Med J,2004-04-01,2004.0,4.0
15876228,,closed, J Vet Med B Infect Dis Vet Public Health,2005-04-01,2005.0,4.0
15871128,PMC3545188,open, J Infect Dis,2005-06-01,2005.0,6.0
15868984,,closed, East Afr Med J,2004-12-01,2004.0,12.0
15868982,,closed, East Afr Med J,2004-12-01,2004.0,12.0
15868977,,closed, East Afr Med J,2004-12-01,2004.0,12.0
15868974,,closed, East Afr Med J,2004-12-01,2004.0,12.0
15868971,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15868970,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15868969,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15868967,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15868964,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15868963,,closed, East Afr Med J,2004-11-01,2004.0,11.0
15861869,,closed, Rev Sci Tech,2004-12-01,2004.0,12.0
15861248,,closed, J Insect Sci,2004-01-01,2004.0,1.0
15860096,,closed, Trop Med Int Health,2005-05-01,2005.0,5.0
15860086,,closed, Trop Med Int Health,2005-05-01,2005.0,5.0
15853921,,closed, Scand J Immunol,2005-04-01,2005.0,4.0
15843133,,closed, Afr Health Sci,2005-03-01,2005.0,3.0
15843128,,closed, Afr Health Sci,2005-03-01,2005.0,3.0
15838788,,closed, J Infect Dis,2005-05-15,2005.0,5.0
15830848,,closed, Phytomedicine,2005-03-01,2005.0,3.0
15830745,,closed, Int J Tuberc Lung Dis,2005-04-01,2005.0,4.0
15829140,EMS50803,open, Ann Trop Med Parasitol,2005-04-01,2005.0,4.0
15813209,,closed, Acta Biol Hung,2005-01-01,2005.0,1.0
15811656,,closed, Vaccine,2005-04-27,2005.0,4.0
15806942,,closed, Forum Nutr,2003-01-01,2003.0,1.0
15806899,,closed, Forum Nutr,2003-01-01,2003.0,1.0
15804381,,closed, Exp Parasitol,2005-05-01,2005.0,5.0
15804376,,closed, Exp Parasitol,2005-05-01,2005.0,5.0
15802906,,closed, Ann Nutr Metab,,,
15797893,PMC557145,open, BMJ,2005-04-30,2005.0,4.0
15791244,,closed, Nature,2005-03-24,2005.0,3.0
15786893,,closed, Int J Tuberc Lung Dis,2005-03-01,2005.0,3.0
15780340,,closed, Trans R Soc Trop Med Hyg,2005-05-01,2005.0,5.0
15773838,,closed, Dis Esophagus,2005-01-01,2005.0,1.0
15771885,,closed, Phytochemistry,2005-03-01,2005.0,3.0
15770465,,closed, Naturwissenschaften,2005-04-01,2005.0,4.0
15769889,,closed, Blood,2005-07-01,2005.0,7.0
15764096,,closed, Christ Bioeth,2004-01-01,2004.0,1.0
15759000,PMC3128492,open, Nature,2005-03-10,2005.0,3.0
15747856,,closed, Trop Anim Health Prod,2005-04-01,2005.0,4.0
15742652,,closed, Dev Biol (Basel),2004-01-01,2004.0,1.0
15732455,,closed, Onderstepoort J Vet Res,2004-12-01,2004.0,12.0
15732452,,closed, Onderstepoort J Vet Res,2004-12-01,2004.0,12.0
15730513,,closed, Trop Med Int Health,2005-03-01,2005.0,3.0
15730508,,closed, Trop Med Int Health,2005-03-01,2005.0,3.0
15730505,,closed, Trop Med Int Health,2005-03-01,2005.0,3.0
15730385,PMC1809320,open, Clin Exp Immunol,2005-03-01,2005.0,3.0
15729896,,closed, Trop Anim Health Prod,2005-01-01,2005.0,1.0
15715132,,closed, East Afr Med J,2004-10-01,2004.0,10.0
15715131,,closed, East Afr Med J,2004-10-01,2004.0,10.0
15712076,,closed, Clin Infect Dis,2005-02-15,2005.0,2.0
15710527,,closed, Vet Parasitol,2005-02-28,2005.0,2.0
15701259,,closed, Ann Trop Med Parasitol,2005-01-01,2005.0,1.0
15694109,,closed, Int J Gynaecol Obstet,2005-02-01,2005.0,2.0
15690227,,closed, Microb Ecol,2005-01-01,2005.0,1.0
15678719,,closed, Plant Foods Hum Nutr,,,
15670889,,closed, Vaccine,2005-02-10,2005.0,2.0
15669379,,closed, J Am Mosq Control Assoc,2004-12-01,2004.0,12.0
15667713,,closed, Ann Trop Med Parasitol,2004-12-01,2004.0,12.0
15667666,PMC548676,open, Malar J,2005-01-25,2005.0,1.0
15667544,,closed, Br J Haematol,2005-02-01,2005.0,2.0
15663077,,closed, Acta Vet Scand,2004-01-01,2004.0,1.0
15657475,,closed, Int J Sport Nutr Exerc Metab,2004-12-01,2004.0,12.0
15642972,,closed, Am J Trop Med Hyg,2004-12-01,2004.0,12.0
15641377,,closed, Environ Monit Assess,2004-12-01,2004.0,12.0
15639735,,closed, Trends Parasitol,2005-01-01,2005.0,1.0
15635111,,closed, N Engl J Med,2005-01-06,2005.0,1.0
15631100,,closed, Int Dent J,2004-12-01,2004.0,12.0
15626634,,closed, Int J Med Inform,2005-01-01,2005.0,1.0
15626060,,closed, East Afr Med J,2004-09-01,2004.0,9.0
15626054,,closed, East Afr Med J,2004-09-01,2004.0,9.0
15626052,,closed, East Afr Med J,2004-09-01,2004.0,9.0
15622939,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622936,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622934,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622609,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622608,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622607,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622606,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622605,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15622604,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15620824,,closed, Int J Antimicrob Agents,2005-01-01,2005.0,1.0
15617420,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15617419,,closed, East Afr Med J,2004-08-01,2004.0,8.0
15614686,,closed, Clin Infect Dis,2005-01-01,2005.0,1.0
15608773,,closed, Tidsskr Nor Laegeforen,2004-12-16,2004.0,12.0
15604171,PMC535964,open, BMJ,2004-12-18,2004.0,12.0
15601653,,closed, J Trop Pediatr,2005-02-01,2005.0,2.0
15596009,PMC544589,open, J Circadian Rhythms,2004-12-13,2004.0,12.0
15589793,PMC3191363,open, Acta Trop,2005-01-01,2005.0,1.0
15585775,,closed, Am J Clin Nutr,2004-12-01,2004.0,12.0
15582510,,closed, Exp Parasitol,,,
15580771,,closed, Onderstepoort J Vet Res,2004-09-01,2004.0,9.0
15580765,,closed, Onderstepoort J Vet Res,2004-09-01,2004.0,9.0
15577632,,closed, AIDS,2004-10-21,2004.0,10.0
15574603,,closed, Pediatrics,2004-12-01,2004.0,12.0
15572609,PMC1744931,open, Sex Transm Infect,2004-12-01,2004.0,12.0
15569571,,closed, J Travel Med,,,
15563028,,closed, Trop Anim Health Prod,2004-10-01,2004.0,10.0
15561111,,closed, Injury,2004-12-01,2004.0,12.0
15560513,,closed, Trop Anim Health Prod,2004-08-01,2004.0,8.0
15550264,PMC3521062,open, Trans R Soc Trop Med Hyg,2005-01-01,2005.0,1.0
15545376,,closed, J Dairy Sci,2004-12-01,2004.0,12.0
15541744,,closed, Phytochemistry,2004-12-01,2004.0,12.0
15540817,,closed, Scanning,,,
15533297,,closed, Acta Trop,,,
15533289,,closed, Acta Trop,,,
15533287,,closed, Acta Trop,,,
15533284,,closed, Acta Trop,,,
15532921,,closed, J Am Mosq Control Assoc,2004-09-01,2004.0,9.0
15529268,,closed, J Infect Dis,2004-12-01,2004.0,12.0
15522670,,closed, Trends Parasitol,2004-12-01,2004.0,12.0
15520679,,closed, MedGenMed,2004-08-17,2004.0,8.0
15519635,,closed, Lancet,,,
15512633,,closed, J Obstet Gynaecol,2000-09-01,2000.0,9.0
22581984,UKMS47938,open, Remote Sens Environ,2004-10-30,2004.0,10.0
15509023,,closed, Vet Res Commun,2004-08-01,2004.0,8.0
15508345,,closed, East Afr Med J,2004-05-01,2004.0,5.0
15508344,,closed, East Afr Med J,2004-05-01,2004.0,5.0
15508341,,closed, East Afr Med J,2004-05-01,2004.0,5.0
15508334,,closed, East Afr Med J,2004-05-01,2004.0,5.0
15504437,,closed, Phytochemistry,2004-11-01,2004.0,11.0
15499540,,closed, J Infect Dis,2004-11-15,2004.0,11.0
15498174,,closed, Emerg Infect Dis,2004-09-01,2004.0,9.0
15491925,,closed, Int J Med Inform,2004-11-01,2004.0,11.0
15490711,,closed, East Afr Med J,2004-07-01,2004.0,7.0
15490710,,closed, East Afr Med J,2004-07-01,2004.0,7.0
15490709,,closed, East Afr Med J,2004-07-01,2004.0,7.0
15490705,,closed, East Afr Med J,2004-07-01,2004.0,7.0
15490704,,closed, East Afr Med J,2004-07-01,2004.0,7.0
15489346,PMC523568,open, Clin Microbiol Rev,2004-10-01,2004.0,10.0
15487611,,closed, Afr J Reprod Health,2004-04-01,2004.0,4.0
15485704,,closed, Trans R Soc Trop Med Hyg,2004-12-01,2004.0,12.0
15480112,,closed, Sex Transm Dis,2004-09-01,2004.0,9.0
15478055,,closed, J Infect Dis,2004-11-01,2004.0,11.0
15474566,,closed, Phytochemistry,2004-10-01,2004.0,10.0
15474208,,closed, Soc Sci Med,2004-12-01,2004.0,12.0
15460269,,closed, Food Nutr Bull,2004-09-01,2004.0,9.0
15458993,,closed, Br J Psychiatry,2004-10-01,2004.0,10.0
15454324,,closed, Prev Vet Med,2004-08-30,2004.0,8.0
15451195,,closed, Placenta,2004-11-01,2004.0,11.0
15449836,,closed, Trop Anim Health Prod,2004-07-01,2004.0,7.0
15388424,PMC521929,open, Antimicrob Agents Chemother,2004-10-01,2004.0,10.0
15385066,,closed, Bull Entomol Res,2004-10-01,2004.0,10.0
15384729,,closed, J Water Health,2004-03-01,2004.0,3.0
15383446,PMC1719694,open, Arch Dis Child,2004-10-01,2004.0,10.0
15383440,PMC1719664,open, Arch Dis Child,2004-10-01,2004.0,10.0
15382784,,closed, Int J Prosthodont,,,
15376783,,closed, Parasitology,2004-08-01,2004.0,8.0
15375446,PMC2622939,open, Bull World Health Organ,2004-08-01,2004.0,8.0
15365235,,closed, J Vet Sci,2004-09-01,2004.0,9.0
15361109,,closed, Trop Med Int Health,2004-09-01,2004.0,9.0
15357066,,closed, J Parasitol,2004-08-01,2004.0,8.0
15355238,,closed, Annu Rev Entomol,2005-01-01,2005.0,1.0
15353959,,closed, Curr Opin Infect Dis,2004-10-01,2004.0,10.0
15350861,,closed, Acta Trop,2004-10-01,2004.0,10.0
15349773,,closed, Parasitol Res,2004-10-01,2004.0,10.0
15331820,,closed, Am J Trop Med Hyg,2004-08-01,2004.0,8.0
15331815,,closed, Am J Trop Med Hyg,2004-08-01,2004.0,8.0
15328137,PMC514731,open, Antimicrob Agents Chemother,2004-09-01,2004.0,9.0
15322059,PMC517471,open, Infect Immun,2004-09-01,2004.0,9.0
15319870,,closed, J Infect Dis,2004-09-15,2004.0,9.0
15318234,,closed, Nature,2004-08-19,2004.0,8.0
15307433,,closed, Trans R Soc Trop Med Hyg,,,
15305179,,closed, Eur J Clin Nutr,2005-01-01,2005.0,1.0
